Scenario,Approach,Rank,Chkpt ID,Number of Chkpts,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
AsiaOSM,List,0,4,15,64,3489621044,20448236,8912896000,158398453318.51517,170.65633651724286,0.022030651000000002
AsiaOSM,TreeLowOffset,0,4,15,64,3489621044,19412896,11725176832,154687666933.43213,179.75788074072,0.022559142
AsiaOSM,TreeLowOffset,0,4,15,64,3489621044,19412896,11725176832,136721199823.15993,179.75788074072,0.025523628000000003
AsiaOSM,TreeLowOffset,0,4,15,64,3489621044,19412896,11725176832,108797217905.8015,179.75788074072,0.032074543
AsiaOSM,Full,0,5,15,64,3489621044,3489621044,4007657472,3487552959.970268,1.0,1.00059299
AsiaOSM,Full,0,5,15,64,3489621044,3489621044,4007657472,3173876309.7891927,1.0,1.0994823690000002
AsiaOSM,Full,0,5,15,64,3489621044,3489621044,4007657472,3450319564.83981,1.0,1.011390678
AsiaOSM,Basic,0,5,15,64,3489621044,42046268,8596226048,24919047460.587566,82.99478669545654,0.1400383
AsiaOSM,Basic,0,5,15,64,3489621044,42046268,8596226048,30104327602.123672,82.99478669545654,0.115917588
AsiaOSM,Basic,0,5,15,64,3489621044,42046268,8596226048,31163472458.28189,82.99478669545654,0.11197792699999999
AsiaOSM,List,0,5,15,64,3489621044,20863196,8912896000,160896941740.8671,167.2620553437738,0.021688548000000002
AsiaOSM,List,0,5,15,64,3489621044,20863196,8912896000,106209859201.8695,167.2620553437738,0.032855905
AsiaOSM,List,0,5,15,64,3489621044,20863196,8912896000,182403158834.00467,167.2620553437738,0.019131363
AsiaOSM,TreeLowOffset,0,5,15,64,3489621044,19865760,11725176832,147382421204.5602,175.66008267491404,0.023677322
AsiaOSM,TreeLowOffset,0,5,15,64,3489621044,19865760,11725176832,143735059362.84763,175.66008267491404,0.024278148
AsiaOSM,TreeLowOffset,0,5,15,64,3489621044,19865760,11725176832,157782553747.8624,175.66008267491404,0.022116647000000003
AsiaOSM,Full,0,6,15,64,3489621044,3489621044,4007657472,3331696306.867085,1.0,1.0474007
AsiaOSM,Full,0,6,15,64,3489621044,3489621044,4007657472,3512126734.554391,1.0,0.993592005
AsiaOSM,Full,0,6,15,64,3489621044,3489621044,4007657472,3446265381.6305013,1.0,1.012580477
AsiaOSM,Basic,0,6,15,64,3489621044,43683572,8596226048,26733682114.258686,79.8840590233784,0.13053274999999998
AsiaOSM,Basic,0,6,15,64,3489621044,43683572,8596226048,34029555586.88435,79.8840590233784,0.102546771
AsiaOSM,Basic,0,6,15,64,3489621044,43683572,8596226048,32659941463.472706,79.8840590233784,0.106847131
AsiaOSM,List,0,6,15,64,3489621044,21665248,8912896000,173186663734.5809,161.0699791666359,0.020149479
AsiaOSM,List,0,6,15,64,3489621044,21665248,8912896000,167513190288.09543,161.0699791666359,0.020831917999999998
AsiaOSM,List,0,6,15,64,3489621044,21665248,8912896000,174079893788.7585,161.0699791666359,0.020046089
AsiaOSM,TreeLowOffset,0,6,15,64,3489621044,20629336,11725176832,75483254395.37619,169.1581854112997,0.046230400000000005
AsiaOSM,TreeLowOffset,0,6,15,64,3489621044,20629336,11725176832,116671965753.96211,169.1581854112997,0.029909679
AsiaOSM,TreeLowOffset,0,6,15,64,3489621044,20629336,11725176832,147311961041.92865,169.1581854112997,0.023688647
AsiaOSM,Full,0,7,15,64,3489621044,3489621044,4007657472,3494700825.7952485,1.0,0.998546433
AsiaOSM,Full,0,7,15,64,3489621044,3489621044,4007657472,3466999482.568152,1.0,1.006524824
AsiaOSM,Full,0,7,15,64,3489621044,3489621044,4007657472,3491575575.633606,1.0,0.999440215
AsiaOSM,Basic,0,7,15,64,3489621044,49743460,8596226048,33376195100.35896,70.15235860151265,0.10455419
AsiaOSM,Basic,0,7,15,64,3489621044,49743460,8596226048,29128143107.266666,70.15235860151265,0.11980238599999998
AsiaOSM,Basic,0,7,15,64,3489621044,49743460,8596226048,33575667355.661583,70.15235860151265,0.10393303599999999
AsiaOSM,List,0,7,15,64,3489621044,23309324,8912896000,169439893434.52536,149.70923412450742,0.020595038
AsiaOSM,List,0,7,15,64,3489621044,23309324,8912896000,128701631062.78633,149.70923412450742,0.027114039
AsiaOSM,List,0,7,15,64,3489621044,23309324,8912896000,175748356020.4277,149.70923412450742,0.019855782
AsiaOSM,TreeLowOffset,0,7,15,64,3489621044,21919468,11725176832,141714366540.27676,159.20190417030193,0.024624327999999997
AsiaOSM,TreeLowOffset,0,7,15,64,3489621044,21919468,11725176832,136896839461.92366,159.20190417030193,0.025490881
AsiaOSM,TreeLowOffset,0,7,15,64,3489621044,21919468,11725176832,139133603656.62085,159.20190417030193,0.025081080000000002
AsiaOSM,Full,0,8,15,64,3489621044,3489621044,4007657472,3464567956.2576704,1.0,1.0072312300000001
AsiaOSM,Full,0,8,15,64,3489621044,3489621044,4007657472,3411884290.2010193,1.0,1.022784112
AsiaOSM,Full,0,8,15,64,3489621044,3489621044,4007657472,3395185305.8168983,1.0,1.027814605
AsiaOSM,Basic,0,8,15,64,3489621044,48181228,8596226048,31640997007.823914,72.426984301853,0.11028796099999999
AsiaOSM,Basic,0,8,15,64,3489621044,48181228,8596226048,33399681914.358376,72.426984301853,0.104480667
AsiaOSM,Basic,0,8,15,64,3489621044,48181228,8596226048,33801598733.524807,72.426984301853,0.10323834300000001
AsiaOSM,List,0,8,15,64,3489621044,23528320,8912896000,170711094006.6219,148.3157762220167,0.020441677
AsiaOSM,List,0,8,15,64,3489621044,23528320,8912896000,170326657283.85385,148.3157762220167,0.020487815
AsiaOSM,List,0,8,15,64,3489621044,23528320,8912896000,151399193002.3937,148.3157762220167,0.023049139
AsiaOSM,TreeLowOffset,0,8,15,64,3489621044,22203368,11725176832,135835198052.29318,157.16629314975998,0.025690109000000003
AsiaOSM,TreeLowOffset,0,8,15,64,3489621044,22203368,11725176832,140087779301.7379,157.16629314975998,0.024910246
AsiaOSM,TreeLowOffset,0,8,15,64,3489621044,22203368,11725176832,140737544171.28223,157.16629314975998,0.024795239
AsiaOSM,Full,0,9,15,64,3489621044,3489621044,4007657472,3513675915.273275,1.0,0.99315393
AsiaOSM,Full,0,9,15,64,3489621044,3489621044,4007657472,2940519745.881809,1.0,1.186736137
AsiaOSM,Full,0,9,15,64,3489621044,3489621044,4007657472,3426827540.8729115,1.0,1.0183240919999998
AsiaOSM,Basic,0,9,15,64,3489621044,51355944,8596226048,33162261570.11319,67.94970109010167,0.105228681
AsiaOSM,Basic,0,9,15,64,3489621044,51355944,8596226048,33200354903.71689,67.94970109010167,0.105107944
AsiaOSM,Basic,0,9,15,64,3489621044,51355944,8596226048,33254335804.729156,67.94970109010167,0.104937325
AsiaOSM,List,0,9,15,64,3489621044,25526444,8912896000,151702372139.37704,136.70611715443013,0.023003074999999998
AsiaOSM,List,0,9,15,64,3489621044,25526444,8912896000,164763537656.16876,136.70611715443013,0.021179571
AsiaOSM,List,0,9,15,64,3489621044,25526444,8912896000,132950621691.66072,136.70611715443013,0.026247497
AsiaOSM,TreeLowOffset,0,9,15,64,3489621044,24198768,11725176832,133133958294.10095,144.20655811899184,0.026211352000000004
AsiaOSM,TreeLowOffset,0,9,15,64,3489621044,24198768,11725176832,123531813427.30605,144.20655811899184,0.028248764000000003
AsiaOSM,TreeLowOffset,0,9,15,64,3489621044,24198768,11725176832,126346813902.39601,144.20655811899184,0.027619383
AsiaOSM,Full,0,10,15,64,3489621044,3489621044,4007657472,3493930478.8161545,1.0,0.998766594
AsiaOSM,Full,0,10,15,64,3489621044,3489621044,4007657472,3226248180.497742,1.0,1.0816344089999999
AsiaOSM,Full,0,10,15,64,3489621044,3489621044,4007657472,3411310665.4664183,1.0,1.022956097
AsiaOSM,Basic,0,10,15,64,3489621044,51327112,8596226048,29087533785.52606,67.98787050399407,0.119969643
AsiaOSM,Basic,0,10,15,64,3489621044,51327112,8596226048,33212258275.944523,67.98787050399407,0.10507027299999999
AsiaOSM,Basic,0,10,15,64,3489621044,51327112,8596226048,33155276598.7163,67.98787050399407,0.10525085
AsiaOSM,List,0,10,15,64,3489621044,25478660,8912896000,111419100406.02464,136.96250289457922,0.031319774
AsiaOSM,List,0,10,15,64,3489621044,25478660,8912896000,150758409852.25497,136.96250289457922,0.023147107
AsiaOSM,List,0,10,15,64,3489621044,25478660,8912896000,169931940175.1239,136.96250289457922,0.020535404
AsiaOSM,TreeLowOffset,0,10,15,64,3489621044,24174112,11725176832,134612410096.91911,144.35363929810535,0.025923472
AsiaOSM,TreeLowOffset,0,10,15,64,3489621044,24174112,11725176832,145110975336.0651,144.35363929810535,0.024047946999999997
AsiaOSM,TreeLowOffset,0,10,15,64,3489621044,24174112,11725176832,140607191021.63065,144.35363929810535,0.024818226
AsiaOSM,Full,0,11,15,64,3489621044,3489621044,4007657472,3500965425.323671,1.0,0.996759642
AsiaOSM,Full,0,11,15,64,3489621044,3489621044,4007657472,3344019146.4717054,1.0,1.043540988
AsiaOSM,Full,0,11,15,64,3489621044,3489621044,4007657472,3369374916.641761,1.0,1.035687963
AsiaOSM,Basic,0,11,15,64,3489621044,59381576,8596226048,27972003828.973583,58.76605639432675,0.12475406
AsiaOSM,Basic,0,11,15,64,3489621044,59381576,8596226048,31613650365.04641,58.76605639432675,0.11038336299999998
AsiaOSM,Basic,0,11,15,64,3489621044,59381576,8596226048,32533760975.929375,58.76605639432675,0.107261532
AsiaOSM,List,0,11,15,64,3489621044,28247852,8912896000,149739690429.1315,123.53580173104844,0.023304582999999997
AsiaOSM,List,0,11,15,64,3489621044,28247852,8912896000,151818022208.03748,123.53580173104844,0.022985552
AsiaOSM,List,0,11,15,64,3489621044,28247852,8912896000,117301892698.45837,123.53580173104844,0.02974906
AsiaOSM,TreeLowOffset,0,11,15,64,3489621044,26537900,11725176832,122220864827.88698,131.495749249187,0.028551762
AsiaOSM,TreeLowOffset,0,11,15,64,3489621044,26537900,11725176832,82966916808.57373,131.495749249187,0.042060392
AsiaOSM,TreeLowOffset,0,11,15,64,3489621044,26537900,11725176832,133167413547.31375,131.495749249187,0.026204766999999997
AsiaOSM,Full,0,12,15,64,3489621044,3489621044,4007657472,3448585303.2468314,1.0,1.0118992969999998
AsiaOSM,Full,0,12,15,64,3489621044,3489621044,4007657472,3332691751.381995,1.0,1.0470878510000001
AsiaOSM,Full,0,12,15,64,3489621044,3489621044,4007657472,3216457290.8710127,1.0,1.0849269019999999
AsiaOSM,Basic,0,12,15,64,3489621044,66837844,8596226048,27141249721.946976,52.2102574703038,0.1285726
AsiaOSM,Basic,0,12,15,64,3489621044,66837844,8596226048,24683275429.67692,52.2102574703038,0.141375931
AsiaOSM,Basic,0,12,15,64,3489621044,66837844,8596226048,27149223074.45981,52.2102574703038,0.12853484
AsiaOSM,List,0,12,15,64,3489621044,32443788,8912896000,98189295304.15677,107.55898922776835,0.035539730000000005
AsiaOSM,List,0,12,15,64,3489621044,32443788,8912896000,144467771535.9635,107.55898922776835,0.024155014000000002
AsiaOSM,List,0,12,15,64,3489621044,32443788,8912896000,91094418968.15779,107.55898922776835,0.038307737
AsiaOSM,TreeLowOffset,0,12,15,64,3489621044,30528148,11725176832,54764108884.12681,114.3083112673589,0.06372095
AsiaOSM,TreeLowOffset,0,12,15,64,3489621044,30528148,11725176832,115109800087.65128,114.3083112673589,0.030315586000000002
AsiaOSM,TreeLowOffset,0,12,15,64,3489621044,30528148,11725176832,122972163302.91878,114.3083112673589,0.028377325000000002
AsiaOSM,Full,0,13,15,64,3489621044,3489621044,4007657472,3496569622.9626503,1.0,0.998012744
AsiaOSM,Full,0,13,15,64,3489621044,3489621044,4007657472,3359055348.618163,1.0,1.0388697660000001
AsiaOSM,Full,0,13,15,64,3489621044,3489621044,4007657472,3450388825.70553,1.0,1.011370376
AsiaOSM,Basic,0,13,15,64,3489621044,90316340,8596226048,29671423228.899185,38.63775972321287,0.117608819
AsiaOSM,Basic,0,13,15,64,3489621044,90316340,8596226048,29776058986.41306,38.63775972321287,0.11719553099999999
AsiaOSM,Basic,0,13,15,64,3489621044,90316340,8596226048,29877748927.25521,38.63775972321287,0.116796652
AsiaOSM,List,0,13,15,64,3489621044,41029992,8912896000,122196234497.55804,85.05049291747363,0.028557516999999998
AsiaOSM,List,0,13,15,64,3489621044,41029992,8912896000,120276536617.75638,85.05049291747363,0.029013314999999998
AsiaOSM,List,0,13,15,64,3489621044,41029992,8912896000,129367562443.40248,85.05049291747363,0.026974467000000002
AsiaOSM,TreeLowOffset,0,13,15,64,3489621044,37928848,11725176832,105738360525.33495,92.00440371930094,0.033002412999999994
AsiaOSM,TreeLowOffset,0,13,15,64,3489621044,37928848,11725176832,110789512878.31424,92.00440371930094,0.031497756
AsiaOSM,TreeLowOffset,0,13,15,64,3489621044,37928848,11725176832,112565072871.05849,92.00440371930094,0.031000922
AsiaOSM,Full,0,14,15,64,3489621044,3489621044,4007657472,3490062959.261965,1.0,0.999873379
AsiaOSM,Full,0,14,15,64,3489621044,3489621044,4007657472,3345300716.5821767,1.0,1.0431412119999999
AsiaOSM,Full,0,14,15,64,3489621044,3489621044,4007657472,3378323484.223447,1.0,1.032944613
AsiaOSM,Basic,0,14,15,64,3489621044,153220760,8596226048,21883251400.608067,22.775119011288027,0.159465382
AsiaOSM,Basic,0,14,15,64,3489621044,153220760,8596226048,25443453505.09602,22.775119011288027,0.13715202
AsiaOSM,Basic,0,14,15,64,3489621044,153220760,8596226048,24367667308.713867,22.775119011288027,0.143207021
AsiaOSM,List,0,14,15,64,3489621044,68246480,8912896000,87212020850.98486,51.132615836010885,0.040013073999999996
AsiaOSM,List,0,14,15,64,3489621044,68246480,8912896000,90712013631.05113,51.132615836010885,0.038469226999999995
AsiaOSM,List,0,14,15,64,3489621044,68246480,8912896000,63179836020.56338,51.132615836010885,0.055233145
AsiaOSM,TreeLowOffset,0,14,15,64,3489621044,63217096,11725176832,84527047280.89348,55.20059073893555,0.041284076
AsiaOSM,TreeLowOffset,0,14,15,64,3489621044,63217096,11725176832,78228245041.41592,55.20059073893555,0.044608198
AsiaOSM,TreeLowOffset,0,14,15,64,3489621044,63217096,11725176832,67357560908.174255,55.20059073893555,0.051807414
AsiaOSM,Full,0,0,20,64,3489621044,3489621044,4007657472,3370020997.2307324,1.0,1.035489407
AsiaOSM,Full,0,0,20,64,3489621044,3489621044,4007657472,1412182351.3332136,1.0,2.4710838799999997
AsiaOSM,Full,0,0,20,64,3489621044,3489621044,4007657472,2058369649.4484613,1.0,1.695332539
AsiaOSM,Basic,0,0,20,64,3489621044,3707722404,8596226048,1559990917.810535,0.9411764592287961,2.23694959
AsiaOSM,Basic,0,0,20,64,3489621044,3707722404,8596226048,1054108136.6453499,0.9411764592287961,3.3104962600000003
AsiaOSM,Basic,0,0,20,64,3489621044,3707722404,8596226048,1102190519.064613,0.9411764592287961,3.1660779
AsiaOSM,List,0,0,20,64,3489621044,447801932,8908701696,4337847145.013694,7.792777999894828,0.8044592
AsiaOSM,List,0,0,20,64,3489621044,447801932,8908701696,5742688782.22638,7.792777999894828,0.60766327
AsiaOSM,List,0,0,20,64,3489621044,447801932,8908701696,5531671655.354966,7.792777999894828,0.63084385
AsiaOSM,TreeLowOffset,0,0,20,64,3489621044,447391680,11720982528,3498889602.557174,7.799923869840405,0.997351
AsiaOSM,TreeLowOffset,0,0,20,64,3489621044,447391680,11720982528,3537293143.697613,7.799923869840405,0.986523
AsiaOSM,TreeLowOffset,0,0,20,64,3489621044,447391680,11720982528,3435109294.6039305,7.799923869840405,1.015869
AsiaOSM,Full,0,1,20,64,3489621044,3489621044,4007657472,3427118477.265804,1.0,1.018237644
AsiaOSM,Full,0,1,20,64,3489621044,3489621044,4007657472,1698915112.5839536,1.0,2.054029079
AsiaOSM,Full,0,1,20,64,3489621044,3489621044,4007657472,1870729941.791165,1.0,1.865379372
AsiaOSM,Basic,0,1,20,64,3489621044,29573912,8596226048,26071117584.35697,117.99659930008583,0.133850075
AsiaOSM,Basic,0,1,20,64,3489621044,29573912,8596226048,34758730276.8977,117.99659930008583,0.10039552699999998
AsiaOSM,Basic,0,1,20,64,3489621044,29573912,8596226048,27030241077.219875,117.99659930008583,0.129100626
AsiaOSM,List,0,1,20,64,3489621044,14607288,8908701696,232878100234.4116,238.8958884085807,0.014984754
AsiaOSM,List,0,1,20,64,3489621044,14607288,8908701696,114720918261.5099,238.8958884085807,0.030418350000000004
AsiaOSM,List,0,1,20,64,3489621044,14607288,8908701696,227494773505.9891,238.8958884085807,0.015339346
AsiaOSM,TreeLowOffset,0,1,20,64,3489621044,13824272,11720982528,153366226592.57468,252.42711109850848,0.022753517
AsiaOSM,TreeLowOffset,0,1,20,64,3489621044,13824272,11720982528,167866668988.5132,252.42711109850848,0.020788052
AsiaOSM,TreeLowOffset,0,1,20,64,3489621044,13824272,11720982528,176169807162.9739,252.42711109850848,0.019808281
AsiaOSM,Full,0,2,20,64,3489621044,3489621044,4007657472,2966794958.9455175,1.0,1.176225891
AsiaOSM,Full,0,2,20,64,3489621044,3489621044,4007657472,2241506625.0907893,1.0,1.55681942
AsiaOSM,Full,0,2,20,64,3489621044,3489621044,4007657472,2537058304.945936,1.0,1.3754595379999999
AsiaOSM,Basic,0,2,20,64,3489621044,30088196,8596226048,26256450159.127228,115.97973650530594,0.132905287
AsiaOSM,Basic,0,2,20,64,3489621044,30088196,8596226048,29395806469.541973,115.97973650530594,0.118711526
AsiaOSM,Basic,0,2,20,64,3489621044,30088196,8596226048,32700933651.19344,115.97973650530594,0.106713193
AsiaOSM,List,0,2,20,64,3489621044,15109400,8908701696,229575000264.79648,230.95695686129164,0.015200353
AsiaOSM,List,0,2,20,64,3489621044,15109400,8908701696,231328030330.19928,230.95695686129164,0.015085163
AsiaOSM,List,0,2,20,64,3489621044,15109400,8908701696,219002084511.22495,230.95695686129164,0.015934191
AsiaOSM,TreeLowOffset,0,2,20,64,3489621044,14418752,11720982528,177190588665.16162,242.01963138002512,0.019694167
AsiaOSM,TreeLowOffset,0,2,20,64,3489621044,14418752,11720982528,172959664400.00467,242.01963138002512,0.020175924
AsiaOSM,TreeLowOffset,0,2,20,64,3489621044,14418752,11720982528,160193012870.58813,242.01963138002512,0.021783853
AsiaOSM,Full,0,3,20,64,3489621044,3489621044,4007657472,3458092120.780952,1.0,1.009117433
AsiaOSM,Full,0,3,20,64,3489621044,3489621044,4007657472,2612679677.2837763,1.0,1.335648252
AsiaOSM,Full,0,3,20,64,3489621044,3489621044,4007657472,2176996114.369221,1.0,1.602952353
AsiaOSM,Basic,0,3,20,64,3489621044,26985832,8596226048,31146053097.880974,129.31307969307747,0.11204055399999999
AsiaOSM,Basic,0,3,20,64,3489621044,26985832,8596226048,30593231442.659767,129.31307969307747,0.11406513400000001
AsiaOSM,Basic,0,3,20,64,3489621044,26985832,8596226048,35648383853.14066,129.31307969307747,0.097890021
AsiaOSM,List,0,3,20,64,3489621044,13503264,8908701696,240846862873.9588,258.4279655644739,0.014488962000000001
AsiaOSM,List,0,3,20,64,3489621044,13503264,8908701696,243613886047.38782,258.4279655644739,0.014324393000000001
AsiaOSM,List,0,3,20,64,3489621044,13503264,8908701696,222014006851.49826,258.4279655644739,0.015718021999999998
AsiaOSM,TreeLowOffset,0,3,20,64,3489621044,12842360,11720982528,171083144210.3663,271.72739621066535,0.020397223
AsiaOSM,TreeLowOffset,0,3,20,64,3489621044,12842360,11720982528,179767094629.2174,271.72739621066535,0.019411901
AsiaOSM,TreeLowOffset,0,3,20,64,3489621044,12842360,11720982528,174956856118.05588,271.72739621066535,0.019945609
AsiaOSM,Full,0,4,20,64,3489621044,3489621044,4007657472,3451421286.1409254,1.0,1.011067834
AsiaOSM,Full,0,4,20,64,3489621044,3489621044,4007657472,2738027131.343935,1.0,1.2745019960000001
AsiaOSM,Full,0,4,20,64,3489621044,3489621044,4007657472,2252289783.641653,1.0,1.549365925
AsiaOSM,Basic,0,4,20,64,3489621044,29303068,8596226048,30901455387.25362,119.08722472336343,0.11292740100000001
AsiaOSM,Basic,0,4,20,64,3489621044,29303068,8596226048,31572879172.534256,119.08722472336343,0.11052590500000001
AsiaOSM,Basic,0,4,20,64,3489621044,29303068,8596226048,31746770486.543888,119.08722472336343,0.109920505
AsiaOSM,List,0,4,20,64,3489621044,15136748,8908701696,101718739121.98158,230.53968025364497,0.03430657
AsiaOSM,List,0,4,20,64,3489621044,15136748,8908701696,93531526736.97392,230.53968025364497,0.03730957
AsiaOSM,List,0,4,20,64,3489621044,15136748,8908701696,243452580193.8958,230.53968025364497,0.014333884
AsiaOSM,TreeLowOffset,0,4,20,64,3489621044,14535096,11720982528,154922304863.8234,240.08242147145089,0.022524975
AsiaOSM,TreeLowOffset,0,4,20,64,3489621044,14535096,11720982528,150811307910.26813,240.08242147145089,0.023138988000000003
AsiaOSM,TreeLowOffset,0,4,20,64,3489621044,14535096,11720982528,170508852398.2036,240.08242147145089,0.020465922999999997
AsiaOSM,Full,0,5,20,64,3489621044,3489621044,4007657472,3452589391.898769,1.0,1.010725762
AsiaOSM,Full,0,5,20,64,3489621044,3489621044,4007657472,2624909203.5383353,1.0,1.329425429
AsiaOSM,Full,0,5,20,64,3489621044,3489621044,4007657472,2527170755.689167,1.0,1.3808410199999999
AsiaOSM,Basic,0,5,20,64,3489621044,33431960,8596226048,28450320826.46966,104.37979239027565,0.12265665
AsiaOSM,Basic,0,5,20,64,3489621044,33431960,8596226048,31546697269.38205,104.37979239027565,0.11061763499999999
AsiaOSM,Basic,0,5,20,64,3489621044,33431960,8596226048,33177736405.15841,104.37979239027565,0.10517960000000001
AsiaOSM,List,0,5,20,64,3489621044,16205528,8908701696,179849709920.90698,215.33522659675143,0.019402984
AsiaOSM,List,0,5,20,64,3489621044,16205528,8908701696,142644077947.88013,215.33522659675143,0.024463834
AsiaOSM,List,0,5,20,64,3489621044,16205528,8908701696,185399428482.7186,215.33522659675143,0.018822178000000002
